,o1__spkt_welch_density__coeff_5,o2__spkt_welch_density__coeff_5,t3__energy_ratio_by_chunks__num_segments_10__segment_focus_8,t3__spkt_welch_density__coeff_8,t4__fourier_entropy__bins_100,t3__spkt_welch_density__coeff_5,o1__spkt_welch_density__coeff_8,o2__spkt_welch_density__coeff_8,t3__energy_ratio_by_chunks__num_segments_10__segment_focus_7,o1__energy_ratio_by_chunks__num_segments_10__segment_focus_8,o2__fourier_entropy__bins_100,t4__spkt_welch_density__coeff_8,o2__energy_ratio_by_chunks__num_segments_10__segment_focus_8,t4__energy_ratio_by_chunks__num_segments_10__segment_focus_8,o1__fourier_entropy__bins_100,t3__fourier_entropy__bins_100,t4__spkt_welch_density__coeff_5,t3__partial_autocorrelation__lag_2,"t3__agg_autocorrelation__f_agg_""var""__maxlag_40",t4__energy_ratio_by_chunks__num_segments_10__segment_focus_7,t3__energy_ratio_by_chunks__num_segments_10__segment_focus_6,t4__energy_ratio_by_chunks__num_segments_10__segment_focus_6,o2__energy_ratio_by_chunks__num_segments_10__segment_focus_6,o1__energy_ratio_by_chunks__num_segments_10__segment_focus_6,"o1__fft_coefficient__attr_""abs""__coeff_30","o2__agg_autocorrelation__f_agg_""var""__maxlag_40","o2__fft_coefficient__attr_""abs""__coeff_25"
132,5.341661428169411e-09,4.0128313520099506e-09,0.041974505557442136,3.74037600490042e-10,0.2714505771461112,1.0264568664291023e-09,4.286088221126042e-09,1.840161861423744e-09,0.004681435875931911,0.039999082805668,0.2156169896628778,6.129198436472026e-10,0.03998648251500258,0.03271532582198576,0.18121382170440362,0.4958397373313393,1.4531028150067284e-09,-0.7731946004863621,0.0576358995378133,0.000667556499151759,0.03348352301696582,0.014190090996016794,0.004683319640324894,0.0006096555715839182,0.0012164435800512182,0.05466143814871055,0.0032070532898200075
133,7.414593775642122e-09,2.9952189110817626e-09,0.06630543242634653,8.067303414171111e-10,0.7278181693044902,1.2494493832248068e-09,5.29824754707073e-09,2.2385707685249202e-09,0.01080302733745621,0.18055097521038307,1.0237170406373821,5.671193109597527e-10,0.15991600768161235,0.06728972604438004,0.9199756163075152,1.052220045804056,2.2905067333529347e-09,-0.7627690114720946,0.05583252683319595,0.002419581184747855,0.007058037934450616,0.003005144185708358,0.0013184403426976877,0.002301732364723613,0.0027802353013753967,0.04634405175594639,0.0012342547552595244
134,1.4168713398617385e-08,5.94263895459099e-09,0.19085376954478273,5.550881186666222e-10,0.9508141743734558,9.794837005559751e-10,1.2148516910244738e-08,5.5143656417381255e-09,0.015804467598995425,0.11449434879357479,0.787281412289474,8.378799852385082e-10,0.1345801362272352,0.18270339018128964,0.6528484404782282,1.23819583695335,1.0483394613807082e-09,-0.8416612650130808,0.0382577729812632,0.0022363161910299205,0.011696560906599922,0.0038450375096205493,0.0010909905365994394,0.0007299669712539207,0.005310154763095019,0.0477221699019708,0.00032042322199500085
135,1.0589430617107446e-08,5.292762533868657e-09,0.02472938643838578,3.344543638418138e-10,0.2607041092304532,1.8711256659819374e-09,4.383194754445944e-09,1.8735742205626544e-09,0.004002839505636786,0.030363493209015973,0.18121382170440362,4.5751213134415984e-10,0.028190697886614463,0.024017937772472266,0.13600216966487969,0.4335490303374943,1.5148769590487263e-09,-0.8066337136105796,0.049914583248865704,0.0009962175604468005,0.0022899151021175458,0.0013722584828929918,0.0005615076433576499,0.000720393281190114,0.0054836708302141044,0.05288672428700734,0.003487530499397672
136,1.2985967028975856e-08,5.151599547673756e-09,0.21292837966587497,3.959690926020489e-10,1.0881958481313305,2.8653116130584257e-10,1.423473920326067e-08,4.958812642007601e-09,0.01736126984990911,0.21742114906635196,1.0203215090143598,7.48918190488479e-10,0.21534357050894384,0.23235806927244293,0.9763420494795326,1.3287868619607692,1.2211610007610472e-09,-0.8066171616188581,0.06415896402678475,0.005183472843930606,0.017799441956721042,0.004429073018743333,0.0026376293567223737,0.0029553350822766676,0.0008487482919704901,0.051887415026052666,0.004388900938048048
137,2.0378476103676553e-08,5.13089107171922e-09,0.08874710463725916,9.218160045597933e-10,0.5756578004371201,1.9585878370309562e-09,1.5912542386936963e-08,4.55776002440313e-09,0.03961292347766331,0.05685622089228155,0.5489426834882685,2.4255366341185467e-09,0.052727358335041816,0.1353180884116587,0.676635400265102,0.7787213998752043,7.339348997354179e-09,-0.8411477119975174,0.05778265783673538,0.1069601061096748,0.05995291747954801,0.008857508952525843,0.002312628680157762,0.0018177416986765367,0.001386043665109661,0.05650085936990066,0.004404395462868149
138,2.4918289073312245e-08,9.132291881259342e-09,0.0579578627426619,1.1877200285535904e-09,0.9308021009065715,1.4376176397270805e-09,2.1244034970971476e-08,9.010130055852404e-09,0.004460690248242563,0.05796645850678918,0.7705517871824135,1.4504734532048372e-09,0.05861877236909725,0.06323408109839984,0.676635400265102,1.0413934493482315,2.6737491948210387e-09,-0.8321600754076786,0.05482507560801052,0.0015988447951744914,0.003109881129193792,0.001350085398344389,0.0004977324496254269,0.0004760846950337084,0.0055111823145715015,0.05186553963942018,0.001000672144181082
139,2.842374035504732e-08,9.875354100029196e-09,0.23778476595687753,9.657288173189158e-10,1.0088422825601346,1.4411603987982374e-09,2.294832150561925e-08,8.64883464302507e-09,0.014794118831890322,0.12016389707221505,0.9318369685184377,1.801072169516155e-09,0.12593707599213766,0.1969861854688034,0.8746742234225888,1.1682547088937667,1.6046131362902908e-09,-0.8555912158342348,0.037912038390324324,0.013005359328803914,0.022827316423272823,0.008402202040602848,0.0017265719421749874,0.0019580541670385235,0.006022818312893009,0.04858656969462571,0.005043742538927613
140,1.978819247428487e-08,2.9107362069526886e-09,0.03644244797838607,1.6568186491532595e-09,0.885600372567992,2.2607242148346295e-09,1.961720376452101e-08,2.1492039648200433e-09,0.0031248874151177113,0.03114481295374008,0.29092554914103935,1.958358244671333e-09,0.023534662121369086,0.01685643643513227,0.7855328117277762,1.0673562554891445,2.6448217817746122e-09,-0.8062273783407824,0.0623310714420716,0.0020903116267454135,0.01972954615889101,0.007127272164054902,0.0032191637302547305,0.0035459537686396638,0.0031420179102668987,0.05639100921529995,0.003533325205448129
141,5.2720770766403465e-09,1.8275416319868958e-09,0.04559188851067708,7.19932951873467e-10,0.6272816157428952,1.1121896455878912e-09,5.937509799567324e-09,1.8446911386833744e-09,0.006325534911746484,0.025998758956918687,0.4253624604658905,5.668951992864591e-10,0.02629769688220196,0.03385096972346907,0.38733665577745946,0.8163585403514055,1.4267475921011375e-09,-0.8289766828140177,0.051361677272027076,0.0023335962148408993,0.004857998156762886,0.00271117682586485,0.0008385752617917859,0.0006829952853535972,0.0030044144550955406,0.05282882833521234,0.0018245399785884566
142,3.0727052702928427e-09,1.4012974729048373e-09,0.14286532871969085,2.577608028151124e-10,1.1675038046878827,7.590511358523694e-10,4.667698259876722e-09,1.8616623516026578e-09,0.011191712661130549,0.0726279227586791,0.8657992630582327,5.568363648893657e-10,0.07849472629662373,0.12323649299972438,0.8330232587760497,1.248207360825693,5.114168758904316e-10,-0.8258583564170315,0.03974137904002879,0.0052021468980382604,0.01139337562078499,0.004177794952631662,0.0007926018405378354,0.0015671910441049626,0.006763534814933413,0.04538299009967909,0.006125790694736142
143,2.3524150788077394e-08,7.647103231815685e-09,0.09301961451223684,9.671849394339525e-10,1.601997629160238,1.2751620391750341e-09,1.880002703532966e-08,6.56516076776489e-09,0.006820927961267306,0.2788401254367745,1.8056239351324725,6.431935296923129e-10,0.23727004253466405,0.10348434631027677,1.7343187086452503,1.6125507147350138,1.0635394053181311e-09,-0.7616170223812684,0.07876598921057551,0.003974766454653142,0.008771282124802361,0.008125328273051157,0.005799251774176942,0.007193030483057948,0.002369161155488982,0.0667912714257334,0.002287132041651679
144,2.362316666216903e-08,8.49729709891347e-09,0.28187543001697996,1.4223258799644288e-09,1.5829454045817668,8.421678525465445e-10,2.3943844229984843e-08,8.798169864941818e-09,0.0367732588572871,0.536678574985378,1.8061605356676815,1.4117962688663404e-09,0.6071675062173832,0.3322545536790841,1.6003821532521176,1.5829454045817668,9.991149994110739e-10,-0.7961793215724087,0.041774497506712006,0.014368028810580318,0.030242038493288888,0.010640222818608082,0.005804063565045499,0.014594926843437092,0.001006379161927116,0.03389818051831998,0.0009225328409972309
145,3.331357620590027e-09,2.1352770464241578e-09,0.018266246155499103,3.166022958248787e-10,0.4958397373313393,1.282279570733267e-09,7.821295402701924e-10,3.718028047400839e-10,0.0026436457187846204,0.02106946424912928,0.45133918194528283,2.4187399264152064e-10,0.020914400401467068,0.019365416561561325,0.3873366557774595,0.5762718451126403,1.156790423193282e-09,-0.7704335407275708,0.058289847398747374,0.0012650454818861666,0.0021876155582565924,0.0006233413120167102,0.0003981625937027539,0.00023174611460898372,0.0021390942998208364,0.05596578569378883,0.002642171703492355
146,8.458128901721811e-09,3.504566731001343e-09,0.018944519689578262,2.640436808886587e-10,0.36697272978502776,1.8150262825310888e-10,1.2710498623589675e-08,3.808013652249936e-09,0.0019581381238798685,0.029798249167341688,0.5077638788345227,4.545416804985764e-10,0.027384654268496556,0.019290415048361563,0.5502230563648788,0.6144640190185341,7.237505868650569e-10,-0.8599991653405407,0.06462182730758263,0.0012899787216896165,0.004274777712658966,0.001051812854043452,0.0005385651563092109,0.0008252996696696371,0.008767494124535287,0.055459810133177315,0.008361181192565488
147,1.9388585033749643e-08,7.172180225512506e-09,0.05123560106458457,7.001328541278909e-10,0.7460691164221915,2.9779006774211093e-09,9.987450406481127e-09,4.100584974542601e-09,0.003468190415747843,0.03764631501783016,0.7631846789222386,8.677229374920745e-10,0.03717922616469989,0.04114587240214541,0.7261942260389003,1.0439258734415855,2.6686787668928516e-09,-0.7686764439540867,0.06643892736131515,0.002066028413868889,0.005079290048679825,0.0009561074691355515,0.0005721443616875024,0.0013008234444353394,0.0004762497147271211,0.05438744734281407,0.001588992249765847
148,1.0724653538651527e-08,3.5303704809810984e-09,0.1810781252121513,5.327732259492957e-10,0.7513072319936056,1.0239515951106707e-09,9.893202190895653e-09,3.731514628709509e-09,0.014470524025170852,0.061253021713718554,0.9421292076767744,6.574820458700921e-10,0.07538870755177347,0.09273278875874566,0.921870348373009,1.399224043906058,6.367553132294951e-10,-0.8055023686252223,0.037667467600419634,0.003916219676529541,0.01571295989319475,0.00875879104777715,0.0024414083709692457,0.0026181188358750623,0.0024795768802846423,0.05161020110841502,0.001966002136093747
149,1.5350422533912823e-09,7.149921465182191e-10,0.06966634200324655,1.836324815695788e-10,0.9300532330580948,6.611232913576576e-10,6.467300392534848e-10,3.000505140734029e-10,0.013085114100526353,0.033806270094844035,0.6861683424454285,9.351816813394194e-11,0.0392563619547296,0.05852090754640768,0.5728763134896181,1.2528296802478107,3.464698749666417e-10,-0.7936834041907608,0.06004469674756341,0.0038971546479874258,0.009488055706765508,0.0040522779781746515,0.0010610766635259627,0.0007687065995710475,0.0011313418073360412,0.057854688880815,0.001207973083630235
150,2.2860678572329454e-08,1.0872351870397478e-08,0.008106842921468373,1.0678551377889867e-09,0.9684117985009392,7.178027510592914e-10,2.630003069954869e-08,1.197429765604138e-08,0.050735277706147004,0.005698158028927893,0.9829454046871889,1.305913425343865e-09,0.005242832116389558,0.005658465289672472,1.0178587585421766,1.0126736322270138,1.7281554236474356e-09,-0.780633992886951,0.04997727129541393,0.06243388384747409,0.005751837029645594,0.002009751501461184,0.0019421679818255992,0.001526818505039762,0.006561492626139004,0.04584470615122275,0.00024746260522496
151,1.5712707507898702e-08,8.522282392678081e-09,0.07882065175617474,3.7374125448474506e-10,1.1472824134350905,9.454663929468842e-10,1.35717565715806e-08,7.162910370799888e-09,0.07969259712739873,0.023685388778683075,1.2998717390714083,8.186834456732122e-10,0.03934358489267929,0.06371806473558314,1.1732897468712669,1.1844634973750596,1.492417355879211e-09,-0.7874205133371109,0.04537777214340769,0.10139239776110776,0.017877639416515455,0.006688513688993575,0.005133140985242983,0.012427101858656276,0.007355612381719824,0.04625032695422452,0.006259762551996481
152,8.773184928984706e-09,4.379646258650221e-09,0.022331292125148623,5.343096301910992e-10,1.0581350318964777,6.760153302434183e-10,6.291659409947328e-09,3.04792237555877e-09,0.02791367830114147,0.0054209420613016935,0.8286263747453988,6.261314607889851e-10,0.004731879918663776,0.01051271438594258,0.729408763892696,1.2463347052612612,8.650908078532353e-10,-0.8165703223850583,0.04860149835413587,0.014992572515145105,0.08519288787073005,0.06644776440290726,0.03690717228438471,0.036508000426713046,0.002460071899391726,0.05403185709085036,0.001375090462162916
153,4.979798576349677e-09,1.3031229458399185e-09,0.049472948061507954,9.222078543836724e-10,0.624531508098028,1.2860219828172791e-09,2.8978883297812587e-09,2.0915885427440024e-09,0.005265217759580298,0.006729806904100161,0.34557157704648467,8.131065999247595e-10,0.01245224139123023,0.031073170519116438,0.38733665577745946,0.7436309747092507,7.607918834681558e-10,-0.7962040171218918,0.05691145642512603,0.001937402281523494,0.021862580561527553,0.02544053518458023,0.01823190194966207,0.018682476617840053,0.0016724564695041943,0.05552258688221732,0.004075376311904012
154,1.6220894923950692e-08,1.082013392252457e-08,0.020110376820059474,1.2019605620352037e-09,0.41486800973069377,1.626210646531263e-09,1.4394454308489335e-08,9.141690226143146e-09,0.03179578799565352,0.012159831327508629,0.7938546619962301,1.483094768496107e-07,0.009551912290814547,0.0002393204318428711,0.7053223079959052,0.9653502102657164,3.710494540663777e-07,-0.7847891801965352,0.055892448263998605,0.0002506423290539729,0.08395321768061915,0.0046201860613882826,0.051772711954149446,0.05403763132908716,0.0020756361771163048,0.05419046870096631,0.004597101080129841
155,2.9755734540528733e-09,2.144431003914142e-09,0.03436029015526934,1.6291966713899094e-10,1.1345625074636485,1.0142867128671208e-09,2.263954747574137e-09,1.5994112916259582e-09,0.006518160850793644,0.004678408333962631,0.8835028795094739,3.9362527068986567e-10,0.008321386478242949,0.013163050480730925,0.6420791969989412,1.225517168921225,7.257861779541997e-10,-0.783875541143939,0.061421515868424356,0.0036039900285901776,0.0620551568580899,0.06133584130087159,0.04589165448638784,0.04055110640592792,0.0019353860390793705,0.0590180885613969,0.0013449121248277618
156,1.455852173294294e-08,5.478413586615166e-09,0.10794226426462206,6.469879491059904e-10,1.2576177737121281,9.610892731508868e-10,1.2300140368942926e-08,5.964002197665415e-09,0.019732598652686333,0.01866432312679455,1.059990575243172,7.631116845711695e-10,0.03719799590317514,0.09762190430016282,0.9697525512161921,1.3837459893381547,7.470170514644481e-10,-0.7535971162864591,0.05566655028075205,0.011476678731966967,0.10305654595939776,0.09876903281964053,0.09024656763067726,0.08349269151969806,0.0020252054180646484,0.057174552050105444,0.004362589266732292
157,3.740870832572211e-09,6.0599432216326626e-09,0.006770303672509736,7.251697659568694e-10,0.6710737340051991,5.184504112450202e-10,4.375533799227692e-09,5.717126038120102e-09,0.011028160743646782,0.0031930041083784995,0.7543674960602409,7.705422556106224e-10,0.0261674338370761,0.0016310703096484565,0.2734888004706887,0.9139254572866939,6.12626475914037e-10,-0.8093801008213344,0.05512652504445359,0.006920777520973493,0.03413080837367095,0.040351063467068835,0.02409174732100561,0.02749685219716023,0.003117060353683899,0.05521555131292806,0.004057687391761811
158,7.4236627602692025e-09,3.905391856049575e-09,0.015040511910083548,6.779362766795204e-10,0.8010597753779972,1.030056784059715e-09,7.616654646270638e-09,2.989262627402887e-09,0.009383796748596974,0.002766859824336344,0.5633845791914477,4.1532852005516646e-10,0.004699123140186608,0.006068273755703235,0.5224360786877781,1.0088852816446034,7.119350324639653e-10,-0.8061100925303156,0.052756173833659936,0.005662582716837799,0.06330983141619628,0.058607883080894235,0.041760383383434,0.04198691306185466,0.006506695107833069,0.052598816013317104,0.002474954510288866
159,2.0492108054408543e-08,6.175521579937731e-09,0.016993371374280794,1.5413617707763849e-09,1.260225373319875,2.8560853085025977e-09,2.2759228351818842e-08,8.373510873393736e-09,0.04187635384798916,0.00914921994409183,1.6196359103805293,1.5891520826145988e-09,0.01628653564770553,0.008145525894864175,1.7369701254115475,1.4080123495363643,1.7213016001452526e-09,-0.8324621264649343,0.04988309941890613,0.023244096433975552,0.26594945276264964,0.2952347637537831,0.6793941225892497,0.7373623186794172,0.00165773084029364,0.038096650031329296,0.0030735583556151694
160,1.2343627852486524e-08,4.7744715678698e-09,0.005279812744125676,1.4122962185316224e-09,0.7750991718211445,5.389587136367462e-09,1.2321630621153274e-08,4.432445307144914e-09,0.0038059489872574338,0.0011261513737362274,0.6510426448129699,1.0905450864521026e-09,0.0039267868786415595,0.008677181460760621,0.3439503989661991,0.4572937439996117,2.627140636103633e-09,-0.8392567289322387,0.08685255662148406,0.0017207033703738126,0.032443721807850746,0.05780295591595828,0.04967276323710601,0.049713013666740226,0.006016704825547092,0.05040455036092032,0.0038779266228969487
161,5.4577750793995725e-09,3.5359940402817957e-09,0.07205583085654317,1.2150793564806163e-09,0.7460611645745124,1.3963546502769834e-09,8.074317968471275e-09,3.1775067567030605e-09,0.013515577089991479,0.01635153340735165,0.9439138000780135,9.301052110331676e-10,0.038326747653926595,0.07310174808819003,1.0143287042520088,0.9461977704240826,1.28687900345097e-09,-0.7817581944561262,0.03978328192862224,0.015300113684375371,0.04569189080714942,0.06317831880377887,0.12727071509819748,0.11806642745517197,0.008615188088973815,0.04138343963842053,0.004593457966043336
162,2.413834363282777e-09,1.373784411151985e-09,0.0101432892874894,2.6033762833807937e-10,0.5474551613907646,3.8224105954962454e-10,3.559859547444621e-09,9.361793668103217e-10,0.008403536978480656,0.017054054606249938,0.7037192543327674,1.867930029289441e-10,0.011231811123046631,0.006917654142680108,0.860228680399532,0.9551539678257008,3.421147235354768e-10,-0.7922729266969526,0.053863317322643135,0.0017606877035841225,0.028855120416882006,0.03122458644050742,0.055492829306144006,0.06916664027191939,0.007983537170364133,0.050092126946497076,0.005003097979482299
163,1.8208982352682452e-08,4.4620761619206e-09,0.016699870003935656,5.891393981016753e-10,1.5681427495051432,5.010286926800207e-10,1.48610391113719e-08,4.195290670061331e-09,0.012701155405362938,0.015485997345460831,1.186587484419558,5.9556714423812e-10,0.007246407291841052,0.013918259536397023,1.1188368913040223,1.672973335067997,6.14612264829905e-10,-0.7920642820961055,0.05573288184953329,0.0046068046059121355,0.17135002732175053,0.15376001520824545,0.1280345113432757,0.1262051011842445,0.00527002239219672,0.06816350805845886,0.002045381617020947
164,3.0525662005651806e-09,1.185810806376657e-09,0.008548602678949867,3.254403086639851e-10,1.0533223507906293,5.754728612085502e-10,1.450106728662839e-09,9.367719079423902e-10,0.020313854208737225,0.013467087685639293,1.226121317647096,3.2041556999313417e-10,0.00840959792347337,0.005124873994357194,1.0434761198603373,1.2118852759317733,5.268082973939318e-10,-0.8134704270812624,0.04179663221930199,0.004547160927064551,0.06714413543059135,0.08543741068039465,0.1191962327928774,0.10290123033120828,0.0058075431855406316,0.04109652537683398,0.003665763375179413
165,1.8985920133614696e-08,6.540836527576377e-09,0.0364704408409983,6.709333112271146e-10,1.6192409954897065,8.94847767690724e-10,1.6501553326544986e-08,5.155863362926929e-09,0.029924728776683687,0.016079009216437064,1.2873059078264693,7.372840434126561e-10,0.01827748497165859,0.03767917584229466,1.1162027977102953,1.789473141790779,7.806511535292971e-10,-0.8030016496488529,0.05547877108898049,0.0035661280198288777,0.16883768325758772,0.21363660162750434,0.13422701044598614,0.12150954771023587,0.0013136808930848732,0.06321640800036546,0.0009208309103484749
166,2.1241141660013952e-08,6.816253968649607e-09,0.01457777921008988,1.1135207978315714e-09,0.8762046561112946,7.733311620134389e-10,2.0608620319059647e-08,5.6212623911502895e-09,0.0031268474921271124,0.0013949705928230482,0.7632490970454644,8.958134275913558e-10,0.0030978140289994,0.006088435842024476,0.800275659840237,0.9313547695637042,1.2307625480482562e-09,-0.8089418127529822,0.07351536453526446,0.0012074301332101335,0.05022116470574988,0.03495496293163342,0.03889411439305048,0.050212767861348956,0.004994366214460889,0.07414093459914581,0.004296116288362838
167,2.937870277924783e-08,8.785603540996063e-09,0.02962152354803248,1.1272271912840529e-09,1.6111286211677758,9.88384536242234e-10,2.3845279773664825e-08,7.811570441102358e-09,0.04152341909352684,0.004555789857836921,1.2803907895776907,1.1562361781659488e-09,0.008217929881376358,0.010335222577027958,1.3046038575407493,1.625931276244399,1.3334903872765244e-09,-0.8683638562289315,0.04753167437049304,0.013970411525574546,0.2443386005385166,0.21063718851474564,0.15256122445467524,0.11194395225021299,0.0012539845592935421,0.05915445822469369,0.003877326722513039
168,2.108580811231435e-08,7.52067688410412e-09,0.010493770248564493,1.1267312902465954e-09,0.8244253667737453,9.717971386484884e-10,2.1557847109975245e-08,8.173539742448474e-09,0.0029883486766314363,0.009269142059886718,0.7849664142845947,1.41746304493903e-09,0.006421341602843907,0.007919813467297114,0.666099891024353,0.9428466073867338,1.4123456539589212e-09,-0.8082795664210886,0.052755758381507124,0.00150015271106701,0.046785712006141345,0.0485928953954456,0.04512971839720281,0.04656502268450886,0.0037488247091859803,0.05423830121662275,0.0023968047427819733
169,2.2134106788894616e-08,9.726737293251545e-09,0.028783108703662075,8.723756343782602e-10,0.9827565590326439,1.8652886592406504e-09,1.7715882757736484e-08,8.365475934402669e-09,0.010075333589600085,0.004046040354404717,0.7631846789222387,1.3123353176099442e-09,0.00520195944938511,0.015906241768199877,0.7872814122894739,1.1220821829396292,1.5991439907036502e-09,-0.803468998878443,0.06075342525055381,0.003397243661018196,0.048152886855511834,0.06225593184708902,0.05001959732315889,0.048116123777482186,0.003483443254832435,0.058737970349747856,0.0008479178735436409
170,4.105490698653586e-09,2.4541382771020763e-09,0.011477393049151708,2.4431586110988794e-10,0.7058481854616782,4.896005984312141e-10,3.204101141205134e-09,9.937743973730507e-10,0.008212247341412644,0.014681928372797408,0.9667419039295317,2.635405751085158e-10,0.008926481847459202,0.006587576194705063,1.1340504945699703,0.9507849918642248,5.687452737436244e-10,-0.7531435250010612,0.04899248189387856,0.002937365172057559,0.03505910344387076,0.03351777095448523,0.04527980161747449,0.05002850172854859,0.00165377764134304,0.05685990327724313,0.0003511823690536972
171,1.993420300443696e-08,8.105341659528347e-09,0.010625082144913452,6.128647469888543e-10,0.898335946897102,1.545091600777238e-09,1.6018287484845173e-08,6.534557541671794e-09,0.004430120836950682,0.004723360291448708,0.8157616479632688,8.1518517710589e-10,0.008346670321712992,0.012322204252782519,0.7723496058277282,1.0120129766890706,1.3906244257072873e-09,-0.7750413142982291,0.053402724170373284,0.0025700033926634312,0.054910519801931165,0.05410006013911692,0.04430052275762665,0.045868883940719904,0.0018818358491724608,0.0531144122264578,0.0008520305647187247
172,2.3807065883722597e-08,1.0858742602253618e-08,0.013885789128768906,6.044181776570494e-10,0.9723071102047721,1.6154557310282528e-09,1.8865314982055758e-08,9.48421025666652e-09,0.02181094380200277,0.005672675421210635,0.8921522749393563,1.0801693391503351e-09,0.003963845610401109,0.008943799694930933,0.807911101840755,1.0960112819585512,1.4275801530225051e-09,-0.7946480331280227,0.04984930443218101,0.0030993786569728466,0.05153161747856714,0.06804802984230565,0.05939629421272111,0.050676084513308677,0.0014473846288230404,0.057015393043881625,0.0009672048642570235
173,1.2702136632393095e-08,5.280733428464427e-09,0.012263315156975074,2.8177006402118e-10,0.4253624604658905,5.749516555407983e-10,1.1351346175215147e-08,5.375250080601815e-09,0.0061349100592569756,0.005310656232786961,0.643815552258059,3.691209940750658e-10,0.0032036902678807436,0.004364419581011248,0.6226103282169262,0.8184083117378145,7.590744311474516e-10,-0.8034244043467075,0.05214079707361504,0.0012179450507725233,0.023835100835157965,0.02110621564208804,0.03263131338771528,0.035927020647298365,0.004388064602539978,0.050630117485795476,0.003433523623648425
174,1.5616531958265472e-08,6.11052168720644e-09,0.05072558123135766,3.182797167481738e-10,1.4846634141292199,7.039944474050528e-10,1.5566843859215924e-08,6.433416369118514e-09,0.036512568113155265,0.03794091036228866,1.7806114126754,5.157535347171658e-10,0.035093401996098915,0.04164666787705989,1.6039563232626852,1.7430902969154947,6.481748013983583e-10,-0.856046860272156,0.0364043138276894,0.013108534037529321,0.18644964201958986,0.179276526107994,0.23176725711999283,0.2066978907694705,0.0015427857890062005,0.0529726962062065,0.0024598406859385933
175,1.3010262453031765e-08,5.041815065072795e-09,0.007056784915074675,7.909511230280781e-10,0.7632784378671649,8.117589578448027e-10,1.2279750344568397e-08,5.412361629085404e-09,0.011970553511900829,0.005493096488208188,0.6987654652442356,1.1293086108659244e-09,0.004353145569691742,0.0019198942456017136,0.6987654652442356,0.9246484206870879,9.875720029279995e-10,-0.8331966507619272,0.047150159188891906,0.0019407940042311471,0.04942757297178796,0.061267704782869185,0.03918476163357822,0.035968155932599416,0.004890370558867177,0.05338450227132374,0.003297846378136697
176,2.9250873432069214e-08,9.308784158690464e-09,0.2359036132781751,5.880257966103427e-10,1.4419863229407741,1.2291342908377898e-09,2.1178012309717094e-08,7.941103456736169e-09,0.048750253457067086,0.759360220592774,1.802104348506716,8.302015853926639e-10,0.6433339523643601,0.24107943061646153,1.624879149843256,1.565903570802239,1.3435563007207162e-09,-0.8083327433338173,0.03331350452342483,0.025199604675756528,0.022509566769056456,0.003864246733959718,0.006358842068590494,0.011709645788756004,0.0036327997630366923,0.0340673717058495,0.0025374068244369114
177,1.3108188537780326e-08,5.80847192472572e-09,0.25231452182400077,9.364672105392607e-10,1.527790971436238,8.647187697653995e-10,1.5685381566161947e-08,5.434594119377475e-09,0.03278745247596924,0.6877335119218573,1.823597284338032,1.1264595184224466e-09,0.6052406325374405,0.3063127550635957,1.6147027911783434,1.5191702924528279,1.7366056452895593e-09,-0.8060050495079875,0.037483617103378115,0.0194746427567181,0.024927161304395692,0.009499539487721143,0.008976406738738004,0.021728445764679482,0.0031464578307361098,0.030796730461589244,0.002202345129801381
178,2.486767449963687e-08,8.271766227700842e-09,0.019929347113721185,1.1092954405612756e-09,0.8983359468971021,1.1375032741348248e-09,2.0359112252229706e-08,7.55687274267157e-09,0.06612938055132214,0.025706939683282866,0.9700857278317457,1.5364694926336957e-09,0.027738613548256127,0.021474252360720227,1.0314964826250614,1.1252688372311346,1.685497403925852e-09,-0.7686144203501034,0.05007642060846516,0.06972621522821965,0.00754199643969292,0.0017554945267190967,0.001695913947888179,0.0023836886038372733,0.0022000114840814685,0.04232058875461566,0.0032296171112641205
179,1.2343021089804543e-08,4.4758230602906766e-09,0.01601647992930446,1.9722440435393203e-10,0.6137850401823699,5.851276064537032e-10,6.586617177681573e-09,3.120672597507052e-09,0.02757320531460707,0.032999632486053455,0.5502230563648788,3.8629029784037893e-10,0.010430137189497323,0.014162832038244186,0.536761293867882,0.8852514800711715,6.913155722152403e-10,-0.7641668798769423,0.06433901386465882,0.0313674131592802,0.004751335782689685,0.0016457280560227465,0.0006032727763043468,0.0012168210150147597,0.002598696700516882,0.06159591227611172,0.003793288184838918
180,1.1748412712231624e-08,4.089491685397222e-09,0.008072484659005712,9.178733362313482e-10,1.0935500738568005,6.303405938978097e-10,1.1318774544520968e-08,3.553855299675612e-09,0.0859966032564836,0.01845228544637051,1.3256478314329672,8.216395422184178e-10,0.009239621192128268,0.007501413066253815,1.1667423666585874,1.1599015369151804,1.1695040103482832e-09,-0.7612507864439186,0.04805627351222312,0.08358889362182019,0.007926612422268001,0.0012029139395452167,0.001123649619242814,0.006066788833391817,0.012099374830773155,0.058528256492954366,0.00767315417402339
181,8.618923008989683e-09,5.820677988157587e-09,0.00956084160740455,1.2177803141987306e-09,1.0245304306687875,1.509139385630526e-09,9.488851488441432e-09,2.9436901351347193e-09,0.08941966134201261,0.014163629626694617,1.469324158517387,1.4021365068224744e-09,0.007187997497659543,0.007563519239635673,1.4161284194743058,0.9763341148565065,1.4708800579167372e-09,-0.8173602262416907,0.039660415460601645,0.12050354669947466,0.010948511715597449,0.005161998301584452,0.00596161136571804,0.006584435060830517,0.005528689043638081,0.03684212959798709,0.001886936821341037
